date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:47:32	116/116	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2017:47:32%20GMT	https://templates.hibootstrap.com/robots.txt		(from )
22:47:32	37539/37539	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:07%20GMT	https://templates.hibootstrap.com/naon/default/	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/index.html	(from )
22:47:33	635/635	---MCZ	200	added ('OK')	text/css	etag:W/%226229c568-27b%22	https://templates.hibootstrap.com/naon/default/assets/css/plugins.css	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/css/plugins.css	(from https://templates.hibootstrap.com/naon/default/)
22:47:33	64/64	---MCZ	200	added ('OK')	text/css	etag:W/%226229c568-b0%22	https://templates.hibootstrap.com/naon/default/assets/css/iconplugins.css	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/css/iconplugins.css	(from https://templates.hibootstrap.com/naon/default/)
22:47:33	199089/199089	---MCZ	200	added ('OK')	text/css	etag:W/%226229c569-309b1%22	https://templates.hibootstrap.com/naon/default/assets/css/style.css	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/css/style.css	(from https://templates.hibootstrap.com/naon/default/)
22:47:33	59873/59873	---MCZ	200	added ('OK')	text/css	etag:W/%226229c568-14621%22	https://templates.hibootstrap.com/naon/default/assets/css/responsive.css	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/css/responsive.css	(from https://templates.hibootstrap.com/naon/default/)
22:47:33	12754/12754	---MCZ	200	added ('OK')	text/css	etag:W/%226229c569-31d2%22	https://templates.hibootstrap.com/naon/default/assets/css/theme-dark.css	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/css/theme-dark.css	(from https://templates.hibootstrap.com/naon/default/)
22:47:34	1051/1051	---M--	200	added ('OK')	image/png	etag:%226229c56d-9f8%22	https://templates.hibootstrap.com/naon/default/assets/images/favicon.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/favicon.png	(from https://templates.hibootstrap.com/naon/default/)
22:47:34	37539/37539	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:07%20GMT	https://templates.hibootstrap.com/naon/default/index.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/index-2.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:34	5829/5829	---M--	200	added ('OK')	image/png	etag:%226229c594-16c5%22	https://templates.hibootstrap.com/naon/default/assets/images/logos/logo-small.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/logos/logo-small.png	(from https://templates.hibootstrap.com/naon/default/)
22:47:35	4569/4569	---M--	200	added ('OK')	image/png	etag:%226229c594-1849%22	https://templates.hibootstrap.com/naon/default/assets/images/logos/logo-white-small.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/logos/logo-white-small.png	(from https://templates.hibootstrap.com/naon/default/)
22:47:35	3320/3320	---M--	200	added ('OK')	image/png	etag:%226229c594-cf8%22	https://templates.hibootstrap.com/naon/default/assets/images/logos/logo.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/logos/logo.png	(from https://templates.hibootstrap.com/naon/default/)
22:47:35	1620/1620	---M--	200	added ('OK')	image/png	etag:%226229c594-10b2%22	https://templates.hibootstrap.com/naon/default/assets/images/logos/logo-white.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/logos/logo-white.png	(from https://templates.hibootstrap.com/naon/default/)
22:47:35	38170/38170	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:07%20GMT	https://templates.hibootstrap.com/naon/default/index-2.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/index-3.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:36	40346/40346	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:07%20GMT	https://templates.hibootstrap.com/naon/default/index-3.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/index-4.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:36	27509/27509	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:04%20GMT	https://templates.hibootstrap.com/naon/default/about.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/about.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:36	16416/16416	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:10%20GMT	https://templates.hibootstrap.com/naon/default/testimonials.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/testimonials.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:36	17877/17877	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:06%20GMT	https://templates.hibootstrap.com/naon/default/faq.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/faq.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:36	14702/14702	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:04%20GMT	https://templates.hibootstrap.com/naon/default/appointment.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/appointment.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:37	18156/18156	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:10%20GMT	https://templates.hibootstrap.com/naon/default/team.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/team.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:37	17018/17018	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:10%20GMT	https://templates.hibootstrap.com/naon/default/team-details.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/team-details.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:37	14480/14480	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:08%20GMT	https://templates.hibootstrap.com/naon/default/pricing-1.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/pricing-1.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:37	14749/14749	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:08%20GMT	https://templates.hibootstrap.com/naon/default/pricing-2.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/pricing-2.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:38	14113/14113	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:07%20GMT	https://templates.hibootstrap.com/naon/default/gallery-1.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/gallery-1.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:38	14115/14115	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:07%20GMT	https://templates.hibootstrap.com/naon/default/gallery-2.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/gallery-2.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:38	13696/13696	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:07%20GMT	https://templates.hibootstrap.com/naon/default/login.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/login.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:38	13610/13610	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:08%20GMT	https://templates.hibootstrap.com/naon/default/register.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/register.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:38	13379/13379	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:06%20GMT	https://templates.hibootstrap.com/naon/default/forgot-password.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/forgot-password.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:39	20327/20327	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:10%20GMT	https://templates.hibootstrap.com/naon/default/terms-condition.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/terms-condition.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:39	21504/21504	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:08%20GMT	https://templates.hibootstrap.com/naon/default/privacy-policy.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/privacy-policy.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:39	13123/13123	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:04%20GMT	https://templates.hibootstrap.com/naon/default/404.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/404.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:39	1815/1815	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:06%20GMT	https://templates.hibootstrap.com/naon/default/coming-soon.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/coming-soon.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:40	15508/15508	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:09%20GMT	https://templates.hibootstrap.com/naon/default/services.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/services.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:40	17583/17583	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:09%20GMT	https://templates.hibootstrap.com/naon/default/services-2.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/services-2.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:43	16083/16083	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:08%20GMT	https://templates.hibootstrap.com/naon/default/service-details.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/service-details.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:45	24976/24976	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:09%20GMT	https://templates.hibootstrap.com/naon/default/shop.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/shop.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:51	17288/17288	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:05%20GMT	https://templates.hibootstrap.com/naon/default/cart.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/cart.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:52	17511/17511	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:05%20GMT	https://templates.hibootstrap.com/naon/default/checkout.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/checkout.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:53	17117/17117	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:11%20GMT	https://templates.hibootstrap.com/naon/default/wishlist.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/wishlist.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:54	26750/26750	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:09%20GMT	https://templates.hibootstrap.com/naon/default/shop-details.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/shop-details.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:55	13729/13729	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:11%20GMT	https://templates.hibootstrap.com/naon/default/tracking-order.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/tracking-order.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:56	15380/15380	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:06%20GMT	https://templates.hibootstrap.com/naon/default/compare.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/compare.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:56	15174/15174	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:06%20GMT	https://templates.hibootstrap.com/naon/default/customer-services.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/customer-services.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:58	17487/17487	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:08%20GMT	https://templates.hibootstrap.com/naon/default/my-account.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/my-account.html	(from https://templates.hibootstrap.com/naon/default/)
22:47:59	16801/16801	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:05%20GMT	https://templates.hibootstrap.com/naon/default/blog.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/blog.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:00	19500/19500	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:05%20GMT	https://templates.hibootstrap.com/naon/default/blog-2.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/blog-2.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:06	19499/19499	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:05%20GMT	https://templates.hibootstrap.com/naon/default/blog-3.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/blog-3.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:06	18971/18971	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:04%20GMT	https://templates.hibootstrap.com/naon/default/author.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/author.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:07	16807/16807	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:05%20GMT	https://templates.hibootstrap.com/naon/default/categories.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/categories.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:07	16784/16784	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:10%20GMT	https://templates.hibootstrap.com/naon/default/tags.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/tags.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:07	20935/20935	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:09%20GMT	https://templates.hibootstrap.com/naon/default/single-blog-1.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/single-blog-1.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:08	20972/20972	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:09%20GMT	https://templates.hibootstrap.com/naon/default/single-blog-2.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/single-blog-2.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:08	21213/21213	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:10%20GMT	https://templates.hibootstrap.com/naon/default/single-blog-3.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/single-blog-3.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:09	15760/15760	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2009:31:06%20GMT	https://templates.hibootstrap.com/naon/default/contact.html	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/contact.html	(from https://templates.hibootstrap.com/naon/default/)
22:48:11	48550/48550	---M--	200	added ('OK')	image/jpeg	etag:%226229c58f-bdae%22	https://templates.hibootstrap.com/naon/default/assets/images/home-one/nail-img.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/home-one/nail-img.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:12	32609/32609	---M--	200	added ('OK')	image/jpeg	etag:%226229c58a-7f69%22	https://templates.hibootstrap.com/naon/default/assets/images/features/features-img1.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/features/features-img1.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:12	28148/28148	---M--	200	added ('OK')	image/jpeg	etag:%226229c58a-6dfc%22	https://templates.hibootstrap.com/naon/default/assets/images/features/features-img2.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/features/features-img2.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:12	80630/80630	---M--	200	added ('OK')	image/png	etag:%226229c58f-13af6%22	https://templates.hibootstrap.com/naon/default/assets/images/home-one/home-vector.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/home-one/home-vector.png	(from https://templates.hibootstrap.com/naon/default/)
22:48:12	28816/28816	---M--	200	added ('OK')	image/jpeg	etag:%226229c58a-7098%22	https://templates.hibootstrap.com/naon/default/assets/images/features/features-img3.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/features/features-img3.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:12	119523/119523	---M--	200	added ('OK')	image/png	etag:%226229c58f-1d2e3%22	https://templates.hibootstrap.com/naon/default/assets/images/home-one/woman.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/home-one/woman.png	(from https://templates.hibootstrap.com/naon/default/)
22:48:13	46728/46728	---M--	200	added ('OK')	image/jpeg	etag:%226229c583-b690%22	https://templates.hibootstrap.com/naon/default/assets/images/about/about-img1.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/about/about-img1.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:13	37361/37361	---M--	200	added ('OK')	image/jpeg	etag:%226229c583-91f1%22	https://templates.hibootstrap.com/naon/default/assets/images/about/about-img3.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/about/about-img3.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:14	49038/49038	---M--	200	added ('OK')	image/jpeg	etag:%226229c583-bf8e%22	https://templates.hibootstrap.com/naon/default/assets/images/about/about-img2.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/about/about-img2.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:14	47652/47652	---M--	200	added ('OK')	image/png	etag:%226229c584-ba24%22	https://templates.hibootstrap.com/naon/default/assets/images/about/about-vector.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/about/about-vector.png	(from https://templates.hibootstrap.com/naon/default/)
22:48:14	6414/6414	---M--	200	added ('OK')	image/png	etag:%226229c59f-45a4%22	https://templates.hibootstrap.com/naon/default/assets/images/shape/section-vector.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/shape/section-vector.png	(from https://templates.hibootstrap.com/naon/default/)
22:48:14	32573/32573	---M--	200	added ('OK')	image/jpeg	etag:%226229c59c-7f3d%22	https://templates.hibootstrap.com/naon/default/assets/images/services/services-img1.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/services/services-img1.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:14	38786/38786	---M--	200	added ('OK')	image/jpeg	etag:%226229c59d-978a%22	https://templates.hibootstrap.com/naon/default/assets/images/services/services-img2.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/services/services-img2.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:15	31285/31285	---M--	200	added ('OK')	image/jpeg	etag:%226229c59d-7a35%22	https://templates.hibootstrap.com/naon/default/assets/images/services/services-img3.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/services/services-img3.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:15	30424/30424	---M--	200	added ('OK')	image/jpeg	etag:%226229c59d-76e0%22	https://templates.hibootstrap.com/naon/default/assets/images/services/services-img4.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/services/services-img4.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:15	27235/27235	---M--	200	added ('OK')	image/jpeg	etag:%226229c59d-6a63%22	https://templates.hibootstrap.com/naon/default/assets/images/services/services-img5.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/services/services-img5.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:16	36864/36864	---M--	200	added ('OK')	image/jpeg	etag:%226229c59d-9008%22	https://templates.hibootstrap.com/naon/default/assets/images/services/services-img6.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/services/services-img6.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:16	10131/10131	---M--	200	added ('OK')	image/png	etag:%226229c597-29fd%22	https://templates.hibootstrap.com/naon/default/assets/images/products/product-img1.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/products/product-img1.png	(from https://templates.hibootstrap.com/naon/default/)
22:48:17	89500/89500	---M--	200	added ('OK')	image/png	etag:%226229c59e-15d9c%22	https://templates.hibootstrap.com/naon/default/assets/images/services/services-vector.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/services/services-vector.png	(from https://templates.hibootstrap.com/naon/default/)
22:48:17	12020/12020	---M--	200	added ('OK')	image/png	etag:%226229c598-2ef4%22	https://templates.hibootstrap.com/naon/default/assets/images/products/product-img2.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/products/product-img2.png	(from https://templates.hibootstrap.com/naon/default/)
22:48:17	11012/11012	---M--	200	added ('OK')	image/png	etag:%226229c598-2bd9%22	https://templates.hibootstrap.com/naon/default/assets/images/products/product-img3.png	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/products/product-img3.png	(from https://templates.hibootstrap.com/naon/default/)
22:48:17	15500/15500	---M--	200	added ('OK')	image/jpeg	etag:%226229c595-3c94%22	https://templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img1.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img1.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:18	21380/21380	---M--	200	added ('OK')	image/jpeg	etag:%226229c595-538c%22	https://templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img2.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img2.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:18	17502/17502	---M--	200	added ('OK')	image/jpeg	etag:%226229c595-445e%22	https://templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img3.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img3.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:18	23380/23380	---M--	200	added ('OK')	image/jpeg	etag:%226229c595-5b5c%22	https://templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img4.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img4.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:19	17909/17909	---M--	200	added ('OK')	image/jpeg	etag:%226229c595-45f5%22	https://templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img5.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img5.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:19	18679/18679	---M--	200	added ('OK')	image/jpeg	etag:%226229c595-48ff%22	https://templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img6.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/pricing/pricing-img6.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:19	58281/58281	---M--	200	added ('OK')	image/jpeg	etag:%226229c59f-e3a9%22	https://templates.hibootstrap.com/naon/default/assets/images/team/team-img1.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/team/team-img1.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:20	15229/15229	---M--	200	added ('OK')	image/jpeg	etag:%226229c5a1-4094%22	https://templates.hibootstrap.com/naon/default/assets/images/testimonial/testimonial-img1.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/testimonial/testimonial-img1.jpg	(from https://templates.hibootstrap.com/naon/default/)
22:48:20	133112/133112	---M--	200	added ('OK')	image/jpeg	etag:%226229c5a0-20800%22	https://templates.hibootstrap.com/naon/default/assets/images/team/team-img3.jpg	C:/xampp/htdocs/online-shopping-system/beautyshop/beautyshop/templates.hibootstrap.com/naon/default/assets/images/team/team-img3.jpg	(from https://templates.hibootstrap.com/naon/default/)
